contig_id	length	score	pvalue
k141_273238_length_1195_cov_48.0000	1195	0.686499417	0.034254853
k141_273256_length_1044_cov_4.0000	1044	0.958734632	0.012557595
k141_273264_length_2022_cov_37.6624	2022	0.601588964	0.042148199
k141_273275_length_1140_cov_3.0000	1140	0.841321111	0.022131581
k141_273324_length_2666_cov_124.5659	2666	0.724481761	0.031101292
k141_273335_length_3571_cov_97.3910	3571	0.654873312	0.036747488
k141_273423_length_1152_cov_14.0000	1152	0.612139106	0.040901881
k141_273424_length_2135_cov_106.8561	2135	0.627129734	0.03942896
k141_273535_length_1343_cov_32.0000	1343	0.504185736	0.059426694
k141_273536_length_2457_cov_15.4931	2457	0.996525228	0.005514012
k141_273548_length_2563_cov_12.0000	2563	0.58845973	0.043640003
k141_273618_length_1517_cov_9.0000	1517	0.560236633	0.046812448
k141_273637_length_1899_cov_72.4590	1899	0.705314219	0.032593096
k141_273647_length_1485_cov_7.0000	1485	0.983312786	0.008818642
k141_273650_length_1942_cov_26.0000	1942	0.715915084	0.031762218
k141_273723_length_1081_cov_34.4521	1081	0.933376133	0.01525795
k141_273724_length_1050_cov_11.0000	1050	0.998540998	0.004211043
k141_273751_length_2281_cov_88.2019	2281	0.941601276	0.014615908
k141_273799_length_1440_cov_8.0000	1440	0.99794507	0.004645366
k141_273821_length_1739_cov_231.0857	1739	0.729196548	0.030685852
k141_273843_length_6190_cov_31.9076	6190	0.551279664	0.048455321
k141_273850_length_8434_cov_9.0000	8434	0.615111113	0.040524209
k141_273855_length_2665_cov_38.0000	2665	0.935706437	0.015087998
k141_273891_length_1772_cov_84.9865	1772	0.575508714	0.045018506
k141_273911_length_13955_cov_25.6895	13955	0.889133692	0.01856258
k141_273922_length_2039_cov_50.0000	2039	0.617516339	0.040354256
k141_273935_length_9633_cov_66.1240	9633	0.859132826	0.02086638
k141_273936_length_1002_cov_4.0000	1002	0.999902368	0.001586223
k141_273957_length_1593_cov_12.0000	1593	0.87762785	0.019525644
k141_27402_length_5241_cov_24.0000	5241	0.533296943	0.051759952
k141_274084_length_1074_cov_41.3998	1074	0.904909253	0.01735403
k141_274110_length_1234_cov_19.5727	1234	0.76373589	0.028344286
k141_274187_length_2135_cov_30.9814	2135	0.908286452	0.017108543
k141_274202_length_2416_cov_21.7319	2416	0.727205396	0.030855805
k141_274331_length_1048_cov_6.0000	1048	0.56346637	0.04651031
k141_274416_length_1155_cov_18.0000	1155	0.938304126	0.014936929
k141_274432_length_1121_cov_12.0000	1121	0.509354889	0.057406149
k141_274547_length_1913_cov_952.0000	1913	0.700220466	0.032989652
k141_274551_length_3313_cov_32.6671	3313	0.733289361	0.030289297
k141_274612_length_3580_cov_31.0000	3580	0.647551894	0.037295113
k141_27467_length_1232_cov_32.0000	1232	0.866642654	0.020356522
k141_274693_length_1343_cov_11.0000	1343	0.886925697	0.0187703
k141_274736_length_1642_cov_12.0000	1642	0.784888029	0.026569227
k141_274741_length_2589_cov_26.8199	2589	0.998741031	0.003946673
k141_27477_length_1502_cov_22.0000	1502	0.999726534	0.002266032
k141_27478_length_1260_cov_49.6300	1260	0.54759407	0.049191782
k141_274786_length_5359_cov_304.4308	5359	0.55575186	0.047548909
k141_274791_length_2504_cov_42.9958	2504	0.582757235	0.044263162
k141_27485_length_1348_cov_17.0000	1348	0.974486291	0.010008309
k141_274851_length_3381_cov_17.8846	3381	0.85581708	0.021149634
k141_274875_length_2373_cov_11.4431	2373	0.986340523	0.00823325
k141_274908_length_5526_cov_32.0000	5526	0.999433994	0.002964725
k141_274928_length_3652_cov_98.1982	3652	0.648394346	0.037238462
k141_274968_length_1080_cov_36.8914	1080	0.999768972	0.00209608
k141_274998_length_1040_cov_25.4772	1040	0.539920866	0.05049475
k141_275028_length_1586_cov_28.0000	1586	0.987344861	0.007987763
k141_275062_length_1120_cov_16.0000	1120	0.587301314	0.043715537
k141_275069_length_1636_cov_124.0983	1636	0.999334931	0.003059143
k141_275070_length_2908_cov_7.0000	2908	0.698137522	0.033254022
k141_275088_length_1028_cov_4.0000	1028	0.562241673	0.046566961
k141_275138_length_1922_cov_11.0000	1922	0.583943844	0.044112093
k141_275168_length_2751_cov_88.5395	2751	0.524971247	0.053327291
k141_275196_length_1449_cov_17.0000	1449	0.646991611	0.037389531
k141_27522_length_1801_cov_29.0000	1801	0.684605122	0.034387038
k141_27527_length_2600_cov_51.0000	2600	0.509414077	0.057387265
k141_275278_length_207174_cov_21.0000	207174	0.886847854	0.0187703
k141_27528_length_2032_cov_26.0095	2032	0.999405086	0.003002493
k141_275294_length_1416_cov_19.0000	1416	0.821201146	0.023604502
k141_27530_length_1359_cov_104.6708	1359	0.549717546	0.048851877
k141_275360_length_1114_cov_5.0000	1114	0.892854571	0.018260443
k141_275369_length_4315_cov_107.4796	4315	0.581512213	0.044338696
k141_275379_length_2505_cov_24.0000	2505	0.508693337	0.057576101
k141_275391_length_1120_cov_18.9367	1120	0.717489481	0.031573382
k141_27544_length_1213_cov_15.0000	1213	0.653416276	0.036785256
k141_275471_length_1591_cov_43.0241	1591	0.60241276	0.042016013
k141_275479_length_1274_cov_11.0000	1274	0.548880458	0.048984062
k141_275501_length_1160_cov_17.0000	1160	0.856143236	0.021111866
k141_275541_length_1003_cov_22.0000	1003	0.97809267	0.009536219
k141_27558_length_1246_cov_10.0000	1246	0.561025739	0.046736914
k141_275588_length_2655_cov_512.0354	2655	0.984888911	0.008573155
k141_275602_length_1199_cov_14.0000	1199	0.709758222	0.032328726
k141_275605_length_1049_cov_18.0000	1049	0.521525919	0.054120402
k141_275648_length_13838_cov_16.0000	13838	0.99913919	0.003361281
k141_275673_length_1419_cov_16.0000	1419	0.790777624	0.026097137
k141_27574_length_1186_cov_7.0000	1186	0.999710083	0.002284916
k141_275761_length_1687_cov_13.0000	1687	0.665724635	0.035897726
k141_275771_length_1055_cov_6.0000	1055	0.925084829	0.015918876
k141_27582_length_4124_cov_16.0000	4124	0.921303153	0.016258781
k141_275832_length_3883_cov_15.0000	3883	1	0
k141_275845_length_3237_cov_23.0000	3237	0.582949758	0.044225395
k141_275872_length_1273_cov_16.0000	1273	0.756785631	0.028835259
k141_275897_length_1005_cov_18.0000	1005	0.571053743	0.04556613
k141_275904_length_5754_cov_90.5740	5754	0.737647653	0.030024926
k141_275959_length_4087_cov_21.0000	4087	0.585060835	0.043961024
k141_276_length_1393_cov_20.0000	1393	0.785234213	0.026569227
k141_27604_length_1100_cov_6.0000	1100	0.623569429	0.039731098
k141_276114_length_4536_cov_446.4046	4536	0.978824615	0.009441801
k141_276128_length_2082_cov_25.0000	2082	0.594929397	0.042997961
k141_276187_length_9013_cov_33.4513	9013	0.525087178	0.053327291
k141_276220_length_1316_cov_8.0000	1316	0.608463705	0.041373971
k141_276222_length_1113_cov_12.0000	1113	0.926560819	0.015843342
k141_276322_length_1720_cov_14.8227	1720	0.834121764	0.022622555
k141_276323_length_1599_cov_78.0947	1599	0.586785316	0.043772188
k141_276374_length_1276_cov_17.9841	1276	0.51987493	0.05447919
k141_276405_length_2210_cov_24.0000	2210	0.776346564	0.02721127
k141_276453_length_3187_cov_33.0000	3187	0.725758314	0.030969106
k141_276502_length_1284_cov_91.0752	1284	0.873640001	0.019865549
k141_276534_length_1257_cov_9.0000	1257	0.671723485	0.035425636
k141_276552_length_1530_cov_9.0000	1530	0.952214897	0.013350706
k141_276553_length_1027_cov_115.0090	1027	0.543205619	0.050003777
k141_276556_length_1522_cov_32.0000	1522	0.595308125	0.042960193
k141_276570_length_1252_cov_11.0000	1252	0.76122278	0.028570889
k141_276601_length_13381_cov_102.8737	13381	0.912499547	0.016844173
k141_276640_length_3086_cov_16.0000	3086	0.525759935	0.053289523
k141_276686_length_1187_cov_18.0000	1187	0.934702754	0.015182416
k141_276711_length_2647_cov_39.0000	2647	0.648851275	0.037200695
k141_276727_length_3749_cov_13.0000	3749	0.997958362	0.004645366
k141_276750_length_1661_cov_11.0000	1661	0.532843113	0.051892137
k141_276752_length_5531_cov_101.6243	5531	0.847849905	0.021678374
k141_276761_length_1303_cov_19.0000	1303	0.99096334	0.007232419
k141_27678_length_1244_cov_13.3717	1244	0.872731745	0.0199222
k141_27685_length_2957_cov_43.0000	2957	0.976054728	0.009762822
k141_276995_length_1501_cov_36.6441	1501	0.730369031	0.030553667
k141_2770_length_1116_cov_46.0000	1116	0.69181329	0.03382053
k141_277014_length_2255_cov_17.0000	2255	0.722373247	0.031233477
k141_27705_length_11577_cov_69.7934	11577	0.58100003	0.04435758
k141_277096_length_1313_cov_13.0000	1313	0.68270874	0.034594758
k141_277106_length_1228_cov_5.0000	1228	0.589469612	0.043526701
k141_277131_length_1357_cov_24.0000	1357	0.575630903	0.045018506
k141_27728_length_12453_cov_110.0076	12453	0.540785015	0.050343682
k141_277290_length_1238_cov_8.0000	1238	0.655287385	0.036690838
k141_277302_length_2330_cov_17.0000	2330	0.928666592	0.015692273
k141_277329_length_5605_cov_95.3033	5605	0.611053586	0.041034066
k141_277357_length_2378_cov_7.0000	2378	0.997691274	0.004834202
k141_27738_length_45726_cov_80.6809	45726	0.726763904	0.030931339
k141_277388_length_1365_cov_568.0000	1365	0.744886935	0.029552836
k141_277473_length_1655_cov_27.8653	1655	0.803830266	0.024888587
k141_277491_length_1337_cov_19.0000	1337	0.604164481	0.04178941
k141_277543_length_2824_cov_100.9180	2824	0.807784557	0.024680867
k141_277581_length_10203_cov_29.0317	10203	0.958110511	0.012576479
k141_277702_length_4202_cov_22.8658	4202	0.677012086	0.035066848
k141_277731_length_3465_cov_95.0000	3465	0.611420751	0.040977415
k141_277862_length_1111_cov_5.0000	1111	0.831364512	0.022905809
k141_27789_length_4612_cov_24.3476	4612	0.731501102	0.030421482
k141_2780_length_1438_cov_20.0062	1438	0.583138704	0.044187627
k141_278001_length_1040_cov_11.0000	1040	0.627987742	0.039334542
k141_278024_length_1561_cov_16.0000	1561	0.631659865	0.039013521
k141_278050_length_2387_cov_92.0000	2387	0.972624302	0.010272679
k141_278067_length_33829_cov_73.4534	33829	0.709322095	0.032385377
k141_278076_length_3242_cov_33.7059	3242	0.519450903	0.054630259
k141_278120_length_1493_cov_7.0000	1493	0.954118013	0.013105219
k141_278149_length_2066_cov_123.0135	2066	0.840954661	0.022131581
k141_278162_length_5112_cov_138.3374	5112	0.977694392	0.009573986
k141_278214_length_1005_cov_23.0000	1005	0.794445992	0.025776116
k141_27823_length_1805_cov_18.2103	1805	0.818883598	0.023849989
k141_278243_length_1077_cov_78.5769	1077	0.516939521	0.055347836
k141_278254_length_1138_cov_79.0000	1138	0.590479255	0.043507818
k141_278261_length_1200_cov_15.0000	1200	0.576786697	0.04482967
k141_278270_length_1071_cov_8.0000	1071	0.99586761	0.005835033
k141_278373_length_1163_cov_133.3346	1163	0.997887313	0.004702017
k141_278430_length_1105_cov_5.0000	1105	0.77407831	0.027456757
k141_278437_length_1029_cov_7.0000	1029	0.832413912	0.022811391
k141_278455_length_1338_cov_42.0000	1338	0.546512127	0.049456152
k141_278492_length_1219_cov_15.0000	1219	0.756097555	0.028948561
k141_27852_length_2972_cov_15.0000	2972	0.952992022	0.013294055
k141_278535_length_1106_cov_11.0000	1106	0.543686688	0.04996601
k141_278604_length_4646_cov_13.0000	4646	0.644571424	0.037559483
k141_278639_length_1258_cov_14.0000	1258	0.990511537	0.007270187
k141_278722_length_1114_cov_15.8654	1114	0.798445225	0.025492862
k141_278750_length_2223_cov_14.0000	2223	0.583359003	0.044168744
k141_278756_length_2467_cov_29.0000	2467	0.718329132	0.031535614
k141_278762_length_14904_cov_27.9195	14904	0.922824144	0.016069945
k141_278767_length_2116_cov_42.1443	2116	0.585093379	0.043961024
k141_27878_length_1504_cov_85.0022	1504	0.503209531	0.059898784
k141_278820_length_2498_cov_105.2601	2498	0.921614468	0.016239897
k141_278851_length_1672_cov_32.8341	1672	0.682248354	0.034632525
k141_27890_length_1305_cov_20.0000	1305	0.960308075	0.012368759
k141_278908_length_1745_cov_110.1509	1745	0.657335758	0.036558652
k141_279009_length_5994_cov_385.0000	5994	0.935887098	0.015069114
k141_279032_length_1234_cov_3.0000	1234	0.94852984	0.01384168
k141_279056_length_6284_cov_26.0000	6284	0.75094682	0.029212931
k141_279070_length_1385_cov_270.0000	1385	0.999517381	0.002908075
k141_279095_length_1303_cov_68.0000	1303	0.903522253	0.017467331
k141_27912_length_2194_cov_109.4808	2194	0.661015868	0.036143213
k141_279121_length_1355_cov_18.1400	1355	0.541849017	0.050135962
k141_279156_length_1128_cov_9.0000	1128	0.976338327	0.009743938
k141_279185_length_1864_cov_16.7957	1864	0.603712022	0.041808294
k141_279201_length_1031_cov_7.0000	1031	0.951805115	0.013426241
k141_279223_length_1547_cov_20.0000	1547	0.999961972	0.001057482
k141_279227_length_3109_cov_233.4060	3109	0.928071499	0.015748924
k141_279231_length_1975_cov_17.0000	1975	0.78547895	0.026512576
k141_27930_length_1513_cov_17.0000	1513	0.935324907	0.015163532
k141_279340_length_1187_cov_36.0000	1187	0.530450821	0.052383111
k141_279374_length_1098_cov_6.0000	1098	0.51310271	0.056292016
k141_279449_length_12945_cov_30.0027	12945	0.830785215	0.022943576
k141_279492_length_9849_cov_102.7391	9849	0.715064049	0.031837752
k141_279516_length_1034_cov_11.0000	1034	0.998298228	0.004399879
k141_27953_length_1758_cov_62.9647	1758	0.751195848	0.029175164
k141_279547_length_39342_cov_40.9946	39342	0.864281118	0.020564242
k141_279602_length_4522_cov_67.0333	4522	0.53080076	0.052345343
k141_279637_length_1455_cov_16.0000	1455	0.740427256	0.029892741
k141_27964_length_11362_cov_107.8356	11362	0.533655941	0.051665534
k141_279664_length_4706_cov_24.0000	4706	0.550601244	0.048663041
k141_279675_length_3578_cov_26.0000	3578	0.999884725	0.001756175
k141_279754_length_1787_cov_14.0000	1787	0.797094107	0.025549513
k141_279755_length_1142_cov_43.0000	1142	0.670652449	0.035538938
k141_279769_length_2996_cov_97.1744	2996	0.870721698	0.020092152
k141_279821_length_1079_cov_50.0000	1079	0.786095798	0.026493693
k141_279842_length_1538_cov_9.0000	1538	0.682269692	0.034613642
k141_279857_length_4517_cov_85.3090	4517	0.837535501	0.022490369
k141_279893_length_2650_cov_17.0000	2650	0.682728052	0.034594758
k141_279899_length_1691_cov_20.0000	1691	0.974693775	0.009989425
k141_279949_length_2138_cov_21.4857	2138	0.530699432	0.052383111
k141_279992_length_1484_cov_8.0000	1484	0.746071041	0.029382884
k141_280015_length_1109_cov_4.0000	1109	0.939082146	0.014899162
k141_280051_length_2372_cov_77.6463	2372	0.642646194	0.037729436
k141_280079_length_1342_cov_14.0000	1342	0.791050196	0.026078254
k141_280108_length_4375_cov_44.7605	4375	0.571565747	0.045452829
k141_28013_length_4119_cov_24.0000	4119	0.983914375	0.008724224
k141_280138_length_1105_cov_6.0000	1105	0.792086005	0.025983836
k141_280268_length_5461_cov_31.0000	5461	0.847421408	0.021716142
k141_280307_length_9168_cov_29.7700	9168	0.662523627	0.03612433
k141_280315_length_1429_cov_11.0000	1429	0.531348944	0.052175391
k141_280317_length_1489_cov_25.0000	1489	0.55825299	0.04719012
k141_28039_length_41275_cov_29.4393	41275	0.703900099	0.032706398
k141_280423_length_1135_cov_7.0000	1135	0.722185552	0.03125236
k141_280452_length_1027_cov_32.0271	1027	0.508631587	0.057594985
k141_28046_length_1263_cov_15.0000	1263	0.918895423	0.016428733
k141_280473_length_1522_cov_28.0080	1522	0.53935498	0.050551401
k141_280474_length_29284_cov_69.4235	29284	0.736612082	0.03004381
k141_280502_length_2202_cov_27.0000	2202	0.654925227	0.036728605
k141_280527_length_2026_cov_33.0000	2026	0.506974339	0.058180376
k141_280547_length_1278_cov_36.0000	1278	0.999532104	0.002851424
k141_28058_length_1650_cov_20.0000	1650	0.989806354	0.007459023
k141_280593_length_1123_cov_73.8737	1123	0.609262288	0.041298436
k141_280650_length_1784_cov_29.2252	1784	0.777845621	0.027060201
k141_280728_length_2400_cov_30.2058	2400	0.708398938	0.032498678
k141_280734_length_3881_cov_14.0000	3881	0.962920129	0.01195332
k141_280752_length_1040_cov_51.0000	1040	0.511395872	0.056877408
k141_280788_length_3142_cov_11.0000	3142	0.687223911	0.034198202
k141_280823_length_1292_cov_19.0000	1292	0.995012999	0.006061636
k141_280830_length_2590_cov_24.7844	2590	0.620460093	0.040014352
k141_280892_length_1013_cov_5.0000	1013	0.883675337	0.018978019
k141_2809_length_2285_cov_75.3148	2285	0.587730885	0.043715537
k141_280935_length_1509_cov_60.0000	1509	0.512426853	0.056424201
k141_280986_length_1370_cov_3.0000	1370	0.972229362	0.010442632
k141_281068_length_1054_cov_41.0230	1054	0.982532024	0.008950827
k141_281127_length_1872_cov_11.0000	1872	0.99535948	0.005986102
k141_281197_length_2936_cov_15.5814	2936	0.539308131	0.050570285
k141_281199_length_1014_cov_11.0000	1014	0.699251533	0.033102953
k141_281219_length_1198_cov_7.0000	1198	0.73668015	0.030024926
k141_281270_length_4581_cov_96.4018	4581	0.990412176	0.00728907
k141_281280_length_1293_cov_5.0000	1293	0.870935202	0.020092152
k141_281283_length_1926_cov_34.0000	1926	0.697934628	0.033272906
k141_281339_length_1190_cov_17.0000	1190	0.997571111	0.004947504
k141_281341_length_1591_cov_10.0000	1591	0.651814699	0.036879674
k141_281404_length_1081_cov_26.0191	1081	0.531749487	0.05211874
k141_281411_length_1053_cov_7.0000	1053	0.567397833	0.046019337
k141_2815_length_1019_cov_27.0023	1019	0.747418523	0.029326233
k141_281511_length_1428_cov_5.0000	1428	0.673759222	0.0352368
k141_281531_length_4939_cov_32.6932	4939	0.752326488	0.029137397
k141_28160_length_1973_cov_49.7718	1973	0.869261384	0.020205454
k141_281681_length_1050_cov_5.0000	1050	0.963577628	0.011802251
k141_281701_length_2387_cov_40.1073	2387	0.99410069	0.006401541
k141_281703_length_14352_cov_118.7924	14352	0.86330986	0.020639776
k141_281709_length_1025_cov_46.0803	1025	0.515379548	0.055706624
k141_281724_length_3044_cov_14.0000	3044	0.537915111	0.050815772
k141_281727_length_1947_cov_22.0000	1947	0.729091763	0.030685852
k141_281738_length_2079_cov_83.2797	2079	0.570018411	0.045641665
k141_281763_length_1065_cov_27.0000	1065	0.757298946	0.028835259
k141_281765_length_1475_cov_18.0000	1475	1	0
k141_281877_length_1347_cov_7.0000	1347	0.883910239	0.018959136
k141_281934_length_1444_cov_21.0000	1444	0.994352818	0.006288239
k141_281949_length_2568_cov_17.0000	2568	0.760363996	0.028665307
k141_28196_length_1828_cov_86.8737	1828	0.999685526	0.002379334
k141_281978_length_2655_cov_11.9984	2655	0.512983859	0.056292016
k141_281982_length_1303_cov_18.0000	1303	0.952369928	0.013350706
k141_281994_length_2143_cov_33.0000	2143	0.793387771	0.02585165
k141_282018_length_9332_cov_30.9426	9332	0.996042967	0.005778382
k141_282034_length_14353_cov_30.1090	14353	0.636228561	0.038503663
k141_282084_length_1979_cov_27.0000	1979	0.618786693	0.04016542
k141_2821_length_1114_cov_139.1716	1114	0.521120965	0.054347005
k141_282123_length_7588_cov_69.5473	7588	0.635769367	0.038579198
k141_282132_length_1832_cov_61.0000	1832	0.776621938	0.027173503
k141_282159_length_2528_cov_116.0909	2528	0.752092481	0.029137397
k141_282191_length_1055_cov_82.7112	1055	0.99262166	0.00681698
